Species	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10369.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10395.Gastrectomy	10742.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_46FAA	0	0.73772	0.22793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01954	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12014	0	0	0	0	0	0	2.6e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_58FAA	0	0.01373	0.35881	0.06949	0	0	0	0.14178	0	0	0	0.27944	0.03053	0.09779	0	0.03982	5.7e-4	0	0	0	0	0.10195	0	0	0	0.06241	0.00952	0	0	0	0.23611	0	0	0.00755	0.00169	0	0	0.00283	0	0	0.03138	1.03181	0	0	0	0	0	0	0	0.21803	0	0	0	0.01626	0.00449	0.12161	0	0.29043	0	0	0.00229	0.00928	0.01185	0	0.00227	0.70831	5.7e-4	0	0	0	0	0.07778	0.1711	0.06275	0.24708	0	0	0.01923	5.3e-4	0	0	0	0	0	0	0.00406	0.01546	0.00388	0	8.1e-4	0.1119	0	0	0	0	0.07482
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA	0	0.62214	0.00601	0	0	0.01553	0	0.00386	0	0.17186	0.05856	0	0.08918	0	0	0	0	0.66783	0.30042	0.06575	0	0.00746	0	0.10535	0.09329	0.01162	0.09997	0.21204	0	0	0	0.17994	0.06197	0	0.00853	0.00479	0	0.32838	0.05838	0	0	0	0.02231	0.22026	0	0	0	0	0.00208	0.00596	0.07704	0.23859	0.01388	0	0	0	0.07368	0.18493	0.00188	0	0.04862	0.3804	0	0.12928	0.03849	3.9e-4	0.0329	0.19372	0.11143	0.16569	0.23975	0.16726	0.00124	0.00213	0	0.13432	0	0	0.0012	0	0	0	0.06285	0.00156	0.73189	0.00927	0	0.05848	0.01405	0	0	4.8e-4	0	0.33368	0.04587	0.03009
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1	0	0	0.0244	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116	0	0	0.07717	0	0.00174	0	0.00636	0	0	0	0.00396	0	0	0	0	0	0.02825	0	0	0	0.11038	0.0027	0	0.08851	0	0	0	0	0	0	0.02757	0.00139	0	0.06645	0	0	0	0	0	2.3e-4	0	1.4e-4	0	0.0677	7.4e-4	0	0.00417	4e-4	0	0.14816	0	0	0	0	0	0	4.3e-4	0	0	0	0	0	0	0	0	0	0	0	0.01584	0	0	1.9e-4	0	0	0	0	0.00443	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_4_1_37FAA	0	0.0289	0.02029	0.00221	0	0	6.6e-4	0	0	0	0	0	0	0	0	0	0.00214	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_57FAA	0	0	0.01038	0	0.00263	0	0.00698	0	0	0	0	0	0	0.04586	0	0	0	0.02627	0.00222	0	0	0.00287	0	0	0	0	0	0	0	0	0	0	0	0.00237	0	0	0	0	0.00337	0	0	0	0	0	0	0	0	0	0	0.01022	0	0	0	1.43772	0	0.0317	0	0	0.01101	0	0	0	0.21941	0	0	0	0.00151	0	0.00859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_63FAA	0.66297	0.03292	0.03037	0	0	0.00746	0.05177	0.01786	0.0196	0.50429	0.00499	0	0	0	0	0.09178	0.00524	0.00823	2.63006	0.36885	0.00156	0	0	0	0	0.01267	0.02034	0.05128	0.22527	0.15563	0.30932	0	0.00783	0.05468	0	9.8e-4	0	0.06717	0.00877	0	0.02058	0.04308	0.01048	0.06182	0.09233	0	0.15405	0.02233	0.03016	0	0.03904	0.00616	0.29442	0	0	0	0	0.30342	0.13236	0.05872	0.46009	0	0.01672	0.03536	0	0.14521	0	0.0063	0.00926	0.0328	0.00431	0.00487	0.3524	0.00578	0.00709	0.37641	0	0.07433	0	0	3.1e-4	0.07733	0	0.05701	0.02391	0.00463	0.02998	0	0.00985	0.00174	0.02503	0.02707	0.24403	0.01876	0.16849	0.18515
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_6_1_63FAA	0.00164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01124	0	0	0	0	0	0.00304	0	0	0	0	0	0	0	0	0	0	0	0.00189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	0.03941	0.00888	0.03647	0.01224	0	0.0107	0.01857	0.00428	0.00495	0.00264	0	0	3.3e-4	0.14407	0	0.00494	5.9e-4	0	0.02135	0	0.02184	0.09909	0	0.00556	0.01931	0.00204	0.00508	0.06161	0.04872	0.00581	0.02871	0.01098	0.00342	0.24601	4.3e-4	0.05687	0.06156	0.05164	0.20807	0	0.09199	0.00499	0.02983	0.05925	0	0	0.09213	0.00104	0.02169	0.00805	0.2267	0	0.00973	0.07789	0.21072	0	0.06672	0.00127	0.10133	0.00402	0.16835	0.04093	0.03361	0.07958	0.00431	0.01213	0.15065	0.00289	0.00305	1.4e-4	0.003	0.00624	0	0.08974	0	0.08646	0.006	2.4e-4	0	0	0	0	0	0.01138	0	0	0	0.03696	0.00168	0.0105	0.03218	0.01378	0.01205	0.01711	0.00134	0.06865
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_8_1_57FAA	0.11474	0	0.16626	0	0	0.02901	0.15442	0.15654	0	0	0.63476	0	0	0	0.00771	0	0	0.12802	0	0	0.06098	0.0977	0	0	0.50821	0.57955	0.12914	0	0	0	0.44812	0.04287	0	0	0.08267	0.43237	0	0	0	0	0	0.01305	0.3046	0	0.06353	0	0	0	0	0	0	0	0	0	0	0	0.11234	0	0.20984	0	0	0.2253	0	0.29641	0	0	0	0.22043	0.01659	0.32363	0.13831	0.00802	0	0	0	0	0.13004	0	0	0	0.11317	0	0	0	0	0.0898	0	0	0	0.03494	0	0.3398	0	0	0.90659	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_9_1_43BFAA	0	0.32987	0.00346	0.53531	0	0	0.10273	2.2e-4	0	0	0	0	0	0	0	0	0.25558	0	0	0	0	0	0.18098	0	0	0	0	0	0	0	0.10842	0	0	0.00487	0.00997	0	0	0	0	0	0	0.0042	0	0	0	0	0	0	0	0	0	0	0.00125	0	0	0	0	0	0	0	0.00974	0	0.00439	0	0	0	0.18517	0	0	0	0	0	0	0	0	0	0	0	6.2e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_ICM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02773	0	0	0	0	0	0	0	0.00172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_oral_taxon_082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122	0	0	0	0	0	0	0	0	0.00208	0	0	0	0	0	0	0.03399	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_acidophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_amylovorus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00452	0	0	0	0	0	0	0.95148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-4	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_casei_paracasei	0	0	0	0	0	0	0.01406	0	0	0	0	0	0	0	0	0	0	0.02696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17239	0	0	0	0	0.03125	0	0	0	0	0	0	0	0	0.08233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03193	0	0	0	0	0	0	6.1e-4	0.0097	0	0	0	0	0	0	0.06794	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_crispatus	0	0	0	0	0	0	1.3238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87524	0	0	0	0	0	0	0	0	0	0	0	0.01887	0	0	0	0	0	0	0	0	0	0	0.02563	0	0	0	0	0	0	0	0	0	0	0	0.11499	0.01679	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_curvatus	0	0	0	0	0	0	0	0	0	0	0	0.00481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii	0	0	0	0	0	0	5.7e-4	0	0	2.8e-4	0	0	0	0	0	0	0	0	0.00172	0	0	0	0	1.22923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02141	0.08622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fermentum	0	0	0	0	0.10632	0	0.04858	0	0	0.0036	0.06045	0.03207	0	0	0	0	0	0	0	0.0675	0	0	0	0	0.06375	0	0.00483	0	0	0	0	0	0	0	0	0.00752	0.39681	0	0	0	0	0	9.4e-4	0	0	0	0	0.89659	0	0.05127	0.58431	0	0	0	0	0	0.6822	0	0	0.02514	0	0	0.20078	0	0	0	0	0.01168	0	0	0	0.00352	0	0.49246	0	0	0	0.07095	0.46395	0	0	0	0	0	0	0.38358	0.60676	0.05821	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gasseri	0.00509	0	0	0	0	0	0.26105	0	0	0	0.0018	0.01707	0	0	0	0	0	0	0	0	0	0	0	0.056710000000000003	0	0	5.36789	0	0	0	0	0.01985	0	0	0	0	0.00551	0	0	0	0	0	0	0	0.00475	0	0	0.47699	0	0	0.40157	0	0	0	0	0	0.30186	0	0	0.02453	0	0	0	0	0	0	0	0	0	0	0	0	0.36353	0.34922	0	0	0	0	0	0	0	0	0	0	0.0059	0.04305	0.02577	0.08118	0	0	0	1.5e-4	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43149	0	0	0	0	0	0	0	0	0	0	0	0	0.5385	0	0	0	0	0	0	0	0	0	0	0	0	5.51298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_mucosae	0	0	0	0	0	0	0.27293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00447	0	0	0	0	0	0	0.02751	0	0	0	0	0	0	0	0.39414	0	0	0.08013	0	0.05118	0	0	0	0	0	0	0	0	0.02741	0	0	0	0	0	0	0	0	0	0	0	0	0.04444	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_oris	0	0	0	0	0	0	0	0	0	0	0	8.7e-4	0	0	0	0	0	0	0	0	0	0	0	0.12749	0	0	0	0	0	0	0	0	0	0	0	0	0.01651	0	0	0	0	0	0	0	0.00631	0	0	0	0	0	0.30472	0	0	0	0	0	0	0	0	0.03479	0	0	0	0	0	0	0	0.00371	0	0	0	0	0	0.02592	0	0	0	0	0	0	0	0	0	0	0	0.02082	0.03926	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Lactobacillus_phage_Lc_Nu	0	0	0	0	0	0	0	0	0	0	0	0.01792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00878	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_plantarum	0	0	0	0	0	0	0	0	0	0	0	0.01541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01716	0	0	0	0	0	0	0	0.0059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22688	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_reuteri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19932	0	0	23.6557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06347	0	0	0	0	0	0	0	0	0	0	0	0	0.26642	0	0	0	0	0	0	0	0	0	0	0	0	9.64285	0	0	0	0	0	0	0	0.06008	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rhamnosus	0	0	0	0	0	0	0.01701	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sakei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius	0.01225	0	0	0	0.01787	0	0.65423	0	0.38373	0	0.03696	2.24278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10292	0	0	0	0	0.05531	0	0	0.06035	0	0.25957	0.08713	0	0	0.0296	0.00452	0.44196	0	0.09066	0.0927	0	0	0	2.87894	14.62819	0.01672	0	0	0	0	0	0	0	2.13956	0.00214	0	0.00573	0	0.12753	0	0	0.04947	0	0	0	0.59326	0.04114	3.38209	0	0	0	0.0021	0	0.00264	0	0	0	0	0	0.38683	13.55109	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sanfranciscensis	0	0	0	0.00105	0	0	0.00993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01833	0	0	0	0	0	0.01351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_vaginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14397	0	0	0	0	0	0	0	0	0.56697	0	0	0.00214	0	0	0	0	0.00433	0	0	0	0	0	0.02922	0	0	0	0	0	0	0	0	0	0	0	0.02198	0.12629	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_garvieae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4039	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis	0	0	0	0	0	0	0	0	0	0	0	0	0.00898	0	0	0.00421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00245	0	0	0	0	0.01296	0	0	0.00257	0	0	0	0	0	0	0	0	0.00295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_wadei	0	0	0	0	0	0	0	0	0	0	0	0.02476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_lactis	0	0	0	0	0	0	0	0	0.01383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_funiformis	0	0.02785	0	0	0	0	0	0.99583	0.02666	0	0	0	0	0	0	0	0.84916	0	0	0	0.53765	0	0	0	0	0	0	0	0	0.25385	0	0	0	0	0	0	0	0	0	0.06657	0	3.35978	0	0.59574	0	0	0	0	0	0	0	0	0.25127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04353	0	0	0	0	0	0	1.28927	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_hypermegale	0	8.07242	0	0	0	0	0	0	0.7863	0	0	0	0	0	0	0	4.03115	0	0	0	0	0	0	0	0	0	0.1915	0	0	0.60922	0	0	0	0	0	0	0	0	0	1.21095	0	7.9487	0	0	0	0	0	0	0	0	0	0	0.05531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17221	7.30448	0	0	0	0.08968	0	0	0	0	0	0	0	0	0	0	0	0	0.17518	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_rupellensis	0	0.50317	0	0	0	0	0	0	0.00602	0	0	0	0	0	0	0	0	0	0	0	0.00354	0	0	0	0	0	0.00107	0	0	0.91895	0	0	0	0	0	0	0	0	0	0.37304	0	0.00126	0	0	0	0	0	0	0	0	0	0	2.73212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	1.01835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197	0	0	0	0	0.97119	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii	0	0	0	0	0	0	0	0	0.11761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00279	0	0	0	0	0.74613	0	0	0	0	0	0	0.01027	0	0	0.03616	0	0	0	0	0.04455	0	0	0	0	0.1481	0	0.70798	0	0	0	0	0	0	0	0	0	0	0.58064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36997	0	0.04193	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis	0	0	0	0	0.0424	0	0.01002	0	0	0	0	0.30259	0	0	0	0	0.00919	0	0	0	0	0	0	0	0.00144	0.15113	0.00132	0	0	0	0	0.02154	0.02324	0	0.14194	0.00794	0	0.02358	0	0	0	0	0.01209	0	0.02762	0.078	0	0.01344	0	1.2837	0	0	0	0	0	0.01165	0	0	0	0.01706	0.44394	0	0.00115	0	0.00268	0.02827	0	0	0.00907	0.03167	0	0.10066	0.02239	0	0.06175	0	0.01922	0.03278	4.3e-4	1.27121	0	0.26033	0	0	0.27436	0	0.25004	0	0.03404	0.03375	0	0.04605	0	0	0	0.0152
